Chr	start	stop	V4	V5	V6	M24C1_MYC	M24C2_MYC	M24D1_MYC	M24D2_MYC	M24G1_MYC	M24G2_MYC	M24Q1_MYC	M24Q2_MYC
chr17	58284311	58284629	MYC_peak_6326	0	.	11	6	20	30	18	27	21	29
chr17	58325461	58326699	MYC_peak_6327	0	.	89	67	172	162	139	151	143	174
chr17	58332151	58334262	MYC_peak_6328	0	.	290	227	407	332	379	467	267	429
chr17	58335321	58335774	MYC_peak_6329	0	.	13	28	51	44	34	46	27	38
chr17	58337578	58340515	MYC_peak_6330	0	.	342	311	436	409	408	476	386	616
chr17	58352227	58352510	MYC_peak_6331	0	.	19	30	42	35	37	53	24	53
chr17	58514143	58514685	MYC_peak_6332	0	.	77	56	71	77	70	94	63	94
chr17	58517706	58518016	MYC_peak_6333	0	.	74	39	59	55	72	64	34	56
chr17	58518278	58518645	MYC_peak_6334	0	.	26	42	41	23	39	67	59	79
chr17	58692355	58692923	MYC_peak_6335	0	.	64	62	66	95	61	107	64	82
chr17	59106472	59107477	MYC_peak_6336	0	.	131	109	173	198	204	249	161	250
chr17	59154242	59155325	MYC_peak_6337	0	.	100	48	147	148	141	221	87	114
chr17	59155650	59156047	MYC_peak_6338	0	.	20	29	42	32	45	84	30	48
chr17	59565167	59565805	MYC_peak_6339	0	.	38	47	82	94	78	125	72	102
chr17	59618975	59621001	MYC_peak_6340	0	.	260	260	407	421	397	531	438	614
chr17	59706349	59706420	MYC_peak_6341	0	.	5	1	2	6	5	6	7	8
chr17	59706463	59707854	MYC_peak_6342	0	.	225	223	399	307	317	407	350	450
chr17	59786657	59787091	MYC_peak_6343	0	.	25	13	29	53	23	69	52	52
chr17	59892542	59893949	MYC_peak_6344	0	.	180	143	209	188	200	263	191	264
chr17	59964033	59964211	MYC_peak_6345	0	.	15	3	6	9	14	19	8	18
chr17	59964404	59964958	MYC_peak_6346	0	.	47	72	77	94	70	88	66	96
chr17	60078047	60079207	MYC_peak_6347	0	.	193	110	234	198	253	272	279	339
chr17	60304947	60305293	MYC_peak_6348	0	.	29	22	26	37	34	44	19	40
chr17	60391929	60393530	MYC_peak_6349	0	.	206	154	330	389	319	408	228	460
chr17	60421374	60422519	MYC_peak_6350	0	.	120	120	164	210	183	244	136	315
chr17	60525811	60526510	MYC_peak_6351	0	.	62	64	97	95	107	127	96	119
chr17	60599779	60601199	MYC_peak_6352	0	.	107	126	158	173	185	214	157	239
chr17	60677157	60677695	MYC_peak_6353	0	.	61	76	73	87	116	96	65	137
chr17	61863051	61863449	MYC_peak_6354	0	.	17	17	52	53	54	62	28	66
chr17	61927331	61928014	MYC_peak_6355	0	.	74	68	91	95	103	85	70	161
chr17	62626559	62628594	MYC_peak_6356	0	.	163	153	267	233	275	245	213	331
chr17	62651736	62653552	MYC_peak_6357	0	.	265	202	472	413	372	460	351	457
chr17	63445848	63447900	MYC_peak_6358	0	.	375	261	575	451	470	621	429	528
chr17	63549751	63550293	MYC_peak_6359	0	.	54	40	115	112	128	163	93	150
chr17	63550522	63551202	MYC_peak_6360	0	.	78	49	75	121	77	86	94	106
chr17	63622470	63623081	MYC_peak_6361	0	.	34	26	34	37	47	36	36	48
chr17	63741287	63742857	MYC_peak_6362	0	.	232	194	266	306	269	415	229	397
chr17	63773225	63775290	MYC_peak_6363	0	.	1009	795	1402	1218	1159	1572	1186	1607
chr17	63826563	63827892	MYC_peak_6364	0	.	226	186	256	234	290	339	272	317
chr17	63842151	63842253	MYC_peak_6365	0	.	3	4	16	9	11	13	7	11
chr17	63842268	63843660	MYC_peak_6366	0	.	131	122	151	167	178	214	150	248
chr17	64020011	64020877	MYC_peak_6367	0	.	70	67	85	65	100	155	75	97
chr17	64129533	64130296	MYC_peak_6368	0	.	59	37	119	53	74	61	86	106
chr17	64145560	64147832	MYC_peak_6369	0	.	389	316	428	371	457	610	361	595
chr17	64262250	64263418	MYC_peak_6370	0	.	129	97	195	212	162	196	140	217
chr17	64331747	64331864	MYC_peak_6371	0	.	5	5	4	2	5	6	4	5
chr17	64332128	64332427	MYC_peak_6372	0	.	16	21	13	26	37	34	24	30
chr17	64333810	64334122	MYC_peak_6373	0	.	15	30	33	24	44	42	31	46
chr17	64357551	64357879	MYC_peak_6374	0	.	23	17	17	22	31	37	25	16
chr17	64390394	64391131	MYC_peak_6375	0	.	42	49	73	70	81	82	70	112
chr17	64412408	64412656	MYC_peak_6376	0	.	13	2	20	4	12	18	17	23
chr17	64442231	64442635	MYC_peak_6377	0	.	22	18	35	44	31	37	33	33
chr17	64495498	64497728	MYC_peak_6378	0	.	259	202	313	299	280	365	303	487
chr17	64505093	64507482	MYC_peak_6379	0	.	475	370	617	495	563	806	584	794
chr17	64661785	64662463	MYC_peak_6380	0	.	49	48	78	69	67	100	71	107
chr17	64781114	64781465	MYC_peak_6381	0	.	30	18	50	34	32	39	46	49
chr17	64918816	64920144	MYC_peak_6382	0	.	145	108	181	127	143	203	124	187
chr17	64965335	64966095	MYC_peak_6383	0	.	49	54	124	109	106	176	106	135
chr17	64975249	64976325	MYC_peak_6384	0	.	189	151	232	203	224	294	239	299
chr17	64985703	64986027	MYC_peak_6385	0	.	34	24	34	37	61	45	36	71
chr17	64986173	64986419	MYC_peak_6386	0	.	12	6	18	13	13	31	9	23
chr17	65055799	65057505	MYC_peak_6387	0	.	234	167	284	236	253	323	270	360
chr17	65100460	65100805	MYC_peak_6388	0	.	23	30	61	58	54	84	65	90
chr17	66302325	66302817	MYC_peak_6389	0	.	18	20	40	26	33	42	38	46
chr17	66791334	66792074	MYC_peak_6390	0	.	104	111	115	161	84	117	88	146
chr17	67244652	67245521	MYC_peak_6391	0	.	99	48	95	76	68	155	94	117
chr17	67365860	67366684	MYC_peak_6392	0	.	96	40	90	109	85	162	98	135
chr17	67376862	67377949	MYC_peak_6393	0	.	91	83	158	152	110	199	135	201
chr17	67378689	67379128	MYC_peak_6394	0	.	40	32	62	49	56	76	49	74
chr17	67434360	67434638	MYC_peak_6395	0	.	15	12	25	39	24	56	20	31
chr17	67717151	67718861	MYC_peak_6396	0	.	233	220	280	287	339	401	243	370
chr17	67824917	67826234	MYC_peak_6397	0	.	139	80	230	137	123	179	167	197
chr17	67992927	67994101	MYC_peak_6398	0	.	136	93	174	150	130	132	128	174
chr17	68019922	68020617	MYC_peak_6399	0	.	79	48	112	100	94	134	119	171
chr17	68035258	68036616	MYC_peak_6400	0	.	208	146	341	322	290	358	236	367
chr17	68205209	68205942	MYC_peak_6401	0	.	49	58	60	74	68	56	50	87
chr17	68247401	68248402	MYC_peak_6402	0	.	171	184	201	184	173	231	214	270
chr17	68259207	68259838	MYC_peak_6403	0	.	46	32	97	84	94	121	91	114
chr17	68288908	68289290	MYC_peak_6404	0	.	31	21	18	16	32	58	45	33
chr17	68290033	68290241	MYC_peak_6405	0	.	15	5	7	19	16	25	18	24
chr17	68290364	68292814	MYC_peak_6406	0	.	641	497	715	550	876	892	560	736
chr17	68312387	68312752	MYC_peak_6407	0	.	33	24	20	16	51	61	19	21
chr17	68512178	68512308	MYC_peak_6408	0	.	8	7	3	8	6	9	11	10
chr17	68759592	68759966	MYC_peak_6409	0	.	33	28	31	35	57	49	30	29
chr17	69047549	69048130	MYC_peak_6410	0	.	63	29	56	53	112	95	35	123
chr17	69326975	69327698	MYC_peak_6411	0	.	76	97	138	73	142	136	124	160
chr17	70295631	70296141	MYC_peak_6412	0	.	57	43	65	59	64	57	56	89
chr17	72976972	72978146	MYC_peak_6413	0	.	226	214	354	248	326	405	271	368
chr17	73091662	73092999	MYC_peak_6414	0	.	228	162	273	246	254	324	238	356
chr17	73097023	73097751	MYC_peak_6415	0	.	90	71	117	127	82	137	101	138
chr17	73143002	73143466	MYC_peak_6416	0	.	28	23	48	39	53	71	17	21
chr17	73191745	73192835	MYC_peak_6417	0	.	186	66	282	229	250	258	154	257
chr17	73193164	73193500	MYC_peak_6418	0	.	20	16	29	19	28	25	18	34
chr17	73231831	73232771	MYC_peak_6419	0	.	48	53	103	64	55	100	72	91
chr17	73261962	73262780	MYC_peak_6420	0	.	58	83	107	49	82	107	92	124
chr17	73310727	73311385	MYC_peak_6421	0	.	35	32	64	42	70	102	52	79
chr17	74203609	74204776	MYC_peak_6422	0	.	254	194	310	245	248	279	263	311
chr17	74212004	74212332	MYC_peak_6423	0	.	33	19	47	19	37	38	13	51
chr17	74213152	74214050	MYC_peak_6424	0	.	57	49	78	70	104	126	79	107
chr17	74239093	74239464	MYC_peak_6425	0	.	41	22	40	45	50	67	32	46
chr17	74453874	74454279	MYC_peak_6426	0	.	32	31	62	66	52	68	41	57
chr17	74462854	74464012	MYC_peak_6427	0	.	108	126	153	156	171	205	146	213
chr17	74466277	74467331	MYC_peak_6428	0	.	99	74	125	137	120	100	107	163
chr17	74478618	74479187	MYC_peak_6429	0	.	67	35	63	87	53	97	33	69
chr17	74512773	74512864	MYC_peak_6430	0	.	9	6	4	7	11	16	5	13
chr17	74521250	74522091	MYC_peak_6431	0	.	56	45	92	122	81	73	72	89
chr17	74528474	74528910	MYC_peak_6432	0	.	30	14	43	45	44	82	35	70
chr17	74531217	74533107	MYC_peak_6433	0	.	272	184	277	296	224	348	274	347
chr17	74545515	74546339	MYC_peak_6434	0	.	118	88	126	111	91	150	95	155
chr17	74689005	74689336	MYC_peak_6435	0	.	25	21	26	28	34	41	15	50
chr17	74736715	74736977	MYC_peak_6436	0	.	24	16	13	14	20	46	35	41
chr17	74748663	74749256	MYC_peak_6437	0	.	33	41	58	34	24	58	61	61
chr17	74775740	74776985	MYC_peak_6438	0	.	156	67	272	216	159	196	145	222
chr17	74779928	74780384	MYC_peak_6439	0	.	16	25	50	47	39	65	23	53
chr17	74790687	74791140	MYC_peak_6440	0	.	30	39	34	30	44	53	47	60
chr17	74873388	74873627	MYC_peak_6441	0	.	12	8	31	22	34	23	18	32
chr17	74960482	74961171	MYC_peak_6442	0	.	33	28	88	74	55	102	63	56
chr17	75012318	75013157	MYC_peak_6443	0	.	102	58	121	109	90	106	98	199
chr17	75033577	75035218	MYC_peak_6444	0	.	285	224	288	319	276	350	319	387
chr17	75046431	75046997	MYC_peak_6445	0	.	50	27	63	50	47	70	71	77
chr17	75078680	75078988	MYC_peak_6446	0	.	29	43	35	29	38	45	25	32
chr17	75110001	75110463	MYC_peak_6447	0	.	24	16	24	26	18	26	23	44
chr17	75130916	75132134	MYC_peak_6448	0	.	279	145	244	275	315	321	255	317
chr17	75153371	75154565	MYC_peak_6449	0	.	99	80	246	222	176	216	170	287
chr17	75182014	75183397	MYC_peak_6450	0	.	163	115	222	191	187	239	201	284
chr17	75204981	75206298	MYC_peak_6451	0	.	148	97	212	175	188	317	166	245
chr17	75260975	75262405	MYC_peak_6452	0	.	216	160	409	254	292	355	287	439
chr17	75270246	75271924	MYC_peak_6453	0	.	222	153	342	282	250	258	200	388
chr17	75288347	75290481	MYC_peak_6454	0	.	268	227	474	373	453	617	393	507
chr17	75312138	75312238	MYC_peak_6455	0	.	2	7	12	11	13	19	9	7
chr17	75312524	75314816	MYC_peak_6456	0	.	229	151	272	297	263	325	249	360
chr17	75323351	75323995	MYC_peak_6457	0	.	93	67	102	81	121	101	125	115
chr17	75404778	75405167	MYC_peak_6458	0	.	36	22	60	36	33	50	36	37
chr17	75405370	75405886	MYC_peak_6459	0	.	69	31	86	55	78	83	85	116
chr17	75487580	75488073	MYC_peak_6460	0	.	14	36	29	36	37	46	37	74
chr17	75515998	75517374	MYC_peak_6461	0	.	146	90	159	168	150	214	152	236
chr17	75587825	75589308	MYC_peak_6462	0	.	112	110	171	189	133	177	162	231
chr17	75753574	75754090	MYC_peak_6463	0	.	32	31	64	47	50	71	60	66
chr17	75764374	75765384	MYC_peak_6464	0	.	104	94	178	123	142	228	156	204
chr17	75779321	75779743	MYC_peak_6465	0	.	51	67	51	40	58	67	38	73
chr17	75784738	75786000	MYC_peak_6466	0	.	191	172	225	244	243	306	239	354
chr17	75855608	75856615	MYC_peak_6467	0	.	192	172	250	169	246	289	196	299
chr17	75895290	75897075	MYC_peak_6468	0	.	378	264	461	393	337	570	435	588
chr17	75904053	75905707	MYC_peak_6469	0	.	223	127	278	222	250	386	249	293
chr17	75940797	75941630	MYC_peak_6470	0	.	94	41	160	170	148	163	81	124
chr17	75978612	75980322	MYC_peak_6471	0	.	264	233	303	240	309	378	246	342
chr17	76072069	76073103	MYC_peak_6472	0	.	151	104	170	218	150	233	178	182
chr17	76103461	76104076	MYC_peak_6473	0	.	38	49	71	45	42	81	59	72
chr17	76182267	76182732	MYC_peak_6474	0	.	74	41	89	128	53	81	64	101
chr17	76246309	76246743	MYC_peak_6475	0	.	36	20	38	69	42	72	31	57
chr17	76252084	76252700	MYC_peak_6476	0	.	33	35	51	64	74	72	25	56
chr17	76264618	76264851	MYC_peak_6477	0	.	13	13	13	23	32	36	20	19
chr17	76265259	76265299	MYC_peak_6478	0	.	6	0	9	7	13	15	9	10
chr17	76265752	76266756	MYC_peak_6479	0	.	83	27	156	109	105	135	121	107
chr17	76353518	76354495	MYC_peak_6480	0	.	106	120	191	232	180	253	172	206
chr17	76382989	76386500	MYC_peak_6481	0	.	406	241	467	427	440	493	399	443
chr17	76406163	76406500	MYC_peak_6482	0	.	33	39	51	42	34	42	34	69
chr17	76452570	76453187	MYC_peak_6483	0	.	62	54	83	88	73	68	100	136
chr17	76480907	76481348	MYC_peak_6484	0	.	31	32	21	42	40	43	42	51
chr17	76493125	76493273	MYC_peak_6485	0	.	8	17	28	14	13	22	20	26
chr17	76500639	76501688	MYC_peak_6486	0	.	157	94	202	157	174	167	145	214
chr17	76506332	76506831	MYC_peak_6487	0	.	57	33	74	64	72	139	69	97
chr17	76515550	76515953	MYC_peak_6488	0	.	23	24	34	53	40	43	34	49
chr17	76557102	76558935	MYC_peak_6489	0	.	572	422	683	575	597	809	603	800
chr17	76559143	76559248	MYC_peak_6490	0	.	4	3	9	15	5	13	7	12
chr17	76716417	76716842	MYC_peak_6491	0	.	29	20	40	37	21	35	14	31
chr17	76725785	76727907	MYC_peak_6492	0	.	243	235	510	403	381	518	330	478
chr17	76734580	76738240	MYC_peak_6493	0	.	721	578	875	723	816	919	768	965
chr17	76843834	76844127	MYC_peak_6494	0	.	5	15	30	15	29	23	25	21
chr17	77088306	77089652	MYC_peak_6495	0	.	334	325	502	421	497	537	435	673
chr17	77140109	77140957	MYC_peak_6496	0	.	128	74	178	123	122	222	117	169
chr17	77319120	77321525	MYC_peak_6497	0	.	484	319	798	641	617	747	593	761
chr17	77321730	77322110	MYC_peak_6498	0	.	19	13	31	23	31	21	19	17
chr17	77322599	77322953	MYC_peak_6499	0	.	20	18	30	30	31	31	35	46
chr17	77444937	77446066	MYC_peak_6500	0	.	242	197	262	268	263	344	314	396
chr17	77465281	77465748	MYC_peak_6501	0	.	56	47	87	71	34	73	66	64
chr17	77610024	77610562	MYC_peak_6502	0	.	56	51	55	73	97	107	60	92
chr17	77690410	77691207	MYC_peak_6503	0	.	85	50	92	84	70	132	70	114
chr17	77691795	77692296	MYC_peak_6504	0	.	32	25	62	46	47	54	20	59
chr17	77875930	77876403	MYC_peak_6505	0	.	33	49	54	51	84	73	40	82
chr17	77881622	77881795	MYC_peak_6506	0	.	21	12	21	13	10	34	25	39
chr17	77886128	77886765	MYC_peak_6507	0	.	31	35	44	55	38	44	32	42
chr17	77957715	77959020	MYC_peak_6508	0	.	121	134	190	173	210	211	147	229
chr17	78040882	78041201	MYC_peak_6509	0	.	23	8	24	30	27	28	27	42
chr17	78124503	78125342	MYC_peak_6510	0	.	104	38	115	97	60	119	85	150
chr17	78127168	78128104	MYC_peak_6511	0	.	65	63	85	102	87	134	84	148
chr17	78128476	78129125	MYC_peak_6512	0	.	80	38	113	114	72	90	85	130
chr17	78129991	78130068	MYC_peak_6513	0	.	2	12	0	11	6	10	4	1
chr17	78130635	78132092	MYC_peak_6514	0	.	189	134	210	192	166	275	219	229
chr17	78140390	78140586	MYC_peak_6515	0	.	26	14	6	16	16	34	24	38
chr17	78144221	78144687	MYC_peak_6516	0	.	41	37	42	51	82	76	68	105
chr17	78168470	78169264	MYC_peak_6517	0	.	100	47	133	94	116	83	69	98
chr17	78186914	78188080	MYC_peak_6518	0	.	153	130	265	169	281	271	163	269
chr17	78213634	78214813	MYC_peak_6519	0	.	197	120	279	226	283	250	177	314
chr17	78254232	78254695	MYC_peak_6520	0	.	40	44	54	62	48	61	61	95
chr17	78272873	78273304	MYC_peak_6521	0	.	37	36	27	23	35	56	54	55
chr17	78313625	78314536	MYC_peak_6522	0	.	47	84	107	119	69	120	66	103
chr17	78342679	78343324	MYC_peak_6523	0	.	69	55	118	81	83	102	62	129
chr17	78343520	78344009	MYC_peak_6524	0	.	61	38	53	44	58	42	51	104
chr17	78359714	78360728	MYC_peak_6525	0	.	73	70	117	133	74	123	82	147
chr17	78378398	78379216	MYC_peak_6526	0	.	96	57	124	113	86	116	102	121
chr17	78383915	78384117	MYC_peak_6527	0	.	11	6	20	24	16	22	15	27
chr17	78386378	78386930	MYC_peak_6528	0	.	36	32	56	55	70	98	38	76
chr17	78388145	78389044	MYC_peak_6529	0	.	115	90	96	84	99	177	126	204
chr17	78412603	78413201	MYC_peak_6530	0	.	32	51	82	83	78	74	56	90
chr17	78442573	78443091	MYC_peak_6531	0	.	56	53	90	85	85	123	77	159
chr17	78592045	78593037	MYC_peak_6532	0	.	142	176	264	213	227	277	149	360
chr17	78613121	78613742	MYC_peak_6533	0	.	34	34	66	70	73	93	49	80
chr17	78645625	78646305	MYC_peak_6534	0	.	71	90	91	121	114	188	119	218
chr17	78758641	78759410	MYC_peak_6535	0	.	53	46	84	121	51	110	75	137
chr17	78827079	78827665	MYC_peak_6536	0	.	34	49	47	58	42	80	56	77
chr17	78839203	78841491	MYC_peak_6537	0	.	595	486	878	783	641	879	708	991
chr17	78862118	78862657	MYC_peak_6538	0	.	73	60	54	69	87	151	55	97
chr17	78890554	78890589	MYC_peak_6539	0	.	2	2	5	6	8	7	8	8
chr17	78890604	78890899	MYC_peak_6540	0	.	28	18	35	31	26	42	36	39
chr17	78916043	78916352	MYC_peak_6541	0	.	27	19	27	34	48	47	32	55
chr17	78923979	78924275	MYC_peak_6542	0	.	27	9	18	21	24	20	11	35
chr17	79074905	79075323	MYC_peak_6543	0	.	59	15	55	44	38	37	43	51
chr17	79732954	79733568	MYC_peak_6544	0	.	64	40	75	57	71	110	51	70
chr17	79777574	79778358	MYC_peak_6545	0	.	49	63	89	89	86	83	54	78
chr17	79796624	79797668	MYC_peak_6546	0	.	114	78	150	119	132	200	161	154
chr17	79798057	79798935	MYC_peak_6547	0	.	79	53	77	105	117	143	68	77
chr17	79800190	79800462	MYC_peak_6548	0	.	13	12	24	19	24	20	13	21
chr17	79800680	79801703	MYC_peak_6549	0	.	102	81	159	109	123	191	107	170
chr17	79803566	79803667	MYC_peak_6550	0	.	2	2	5	4	7	9	1	3
chr17	79803929	79804618	MYC_peak_6551	0	.	92	100	130	163	149	158	114	215
chr17	79813124	79813916	MYC_peak_6552	0	.	77	84	127	102	93	105	89	133
chr17	79814397	79814833	MYC_peak_6553	0	.	34	21	31	38	47	55	26	31
chr17	79836666	79838854	MYC_peak_6554	0	.	189	127	396	311	254	351	296	399
chr17	79839010	79839992	MYC_peak_6555	0	.	89	42	89	96	81	124	81	129
chr17	79993366	79994099	MYC_peak_6556	0	.	76	43	144	142	121	133	149	153
chr17	80036398	80036702	MYC_peak_6557	0	.	29	24	53	17	22	40	37	46
chr17	80101205	80102340	MYC_peak_6558	0	.	82	51	104	95	88	122	76	149
chr17	80146356	80147678	MYC_peak_6559	0	.	122	87	189	164	141	157	118	225
chr17	80454250	80455602	MYC_peak_6560	0	.	254	165	309	279	263	371	309	444
chr17	80544536	80545970	MYC_peak_6561	0	.	125	107	287	179	218	286	189	231
chr17	80546037	80546212	MYC_peak_6562	0	.	10	13	17	16	23	21	8	13
chr17	80575267	80575781	MYC_peak_6563	0	.	25	46	34	60	63	108	40	59
chr17	80737201	80738439	MYC_peak_6564	0	.	215	134	203	147	229	298	136	248
chr17	80891787	80892984	MYC_peak_6565	0	.	133	101	266	250	203	293	187	246
chr17	80938741	80939010	MYC_peak_6566	0	.	15	14	19	32	29	43	20	35
chr17	81050242	81050764	MYC_peak_6567	0	.	21	40	49	46	38	100	50	60
chr17	81094730	81095331	MYC_peak_6568	0	.	38	31	68	69	64	72	47	65
chr17	81223192	81224020	MYC_peak_6569	0	.	150	97	216	235	208	275	181	215
chr17	81228314	81228866	MYC_peak_6570	0	.	28	21	30	48	60	58	31	44
chr17	81239058	81240349	MYC_peak_6571	0	.	200	161	342	303	232	346	235	343
chr17	81284910	81286109	MYC_peak_6572	0	.	281	225	356	299	336	454	301	476
chr17	81294710	81295630	MYC_peak_6573	0	.	103	71	208	119	135	182	167	163
chr17	81326764	81327760	MYC_peak_6574	0	.	76	64	148	175	161	173	106	155
chr17	81328312	81328665	MYC_peak_6575	0	.	24	16	19	13	18	31	19	34
chr17	81329038	81330347	MYC_peak_6576	0	.	71	52	131	135	86	119	105	156
chr17	81342528	81343663	MYC_peak_6577	0	.	142	63	187	121	112	161	119	170
chr17	81345066	81346417	MYC_peak_6578	0	.	130	103	243	222	247	300	216	306
chr17	81350299	81350462	MYC_peak_6579	0	.	4	10	4	8	9	17	13	13
chr17	81394746	81395395	MYC_peak_6580	0	.	36	44	71	67	66	129	47	56
chr17	81399777	81400610	MYC_peak_6581	0	.	74	35	94	75	96	81	92	142
chr17	81401113	81402145	MYC_peak_6582	0	.	76	61	84	85	94	131	107	127
chr17	81481237	81481645	MYC_peak_6583	0	.	43	40	50	46	41	65	26	33
chr17	81484092	81484926	MYC_peak_6584	0	.	51	65	144	134	94	146	110	164
chr17	81487630	81488317	MYC_peak_6585	0	.	43	12	72	64	63	66	66	66
chr17	81511868	81515739	MYC_peak_6586	0	.	597	520	745	631	687	924	673	1040
chr17	81518614	81519458	MYC_peak_6587	0	.	42	39	61	49	72	105	45	76
chr17	81551789	81553823	MYC_peak_6588	0	.	314	250	436	480	393	605	391	561
chr17	81560949	81561372	MYC_peak_6589	0	.	29	32	82	72	77	97	65	91
chr17	81564112	81564407	MYC_peak_6590	0	.	13	10	15	41	22	15	20	35
chr17	81636823	81637224	MYC_peak_6591	0	.	47	39	62	53	43	56	50	71
chr17	81665482	81667378	MYC_peak_6592	0	.	292	201	458	310	339	405	365	503
chr17	81667703	81668099	MYC_peak_6593	0	.	23	15	14	50	27	30	35	49
chr17	81683134	81685514	MYC_peak_6594	0	.	250	191	413	327	301	410	337	462
chr17	81702962	81704428	MYC_peak_6595	0	.	354	228	460	316	389	494	382	524
chr17	81711403	81712842	MYC_peak_6596	0	.	315	203	453	426	381	438	313	511
chr17	81735552	81735822	MYC_peak_6597	0	.	18	22	26	36	43	41	30	68
chr17	81821371	81822667	MYC_peak_6598	0	.	108	116	257	225	211	240	168	232
chr17	81831573	81836166	MYC_peak_6599	0	.	598	357	768	682	804	912	742	805
chr17	81837562	81838480	MYC_peak_6600	0	.	47	44	136	115	90	157	98	137
chr17	81840797	81841350	MYC_peak_6601	0	.	44	32	60	49	61	59	62	65
chr17	81858581	81861631	MYC_peak_6602	0	.	385	300	535	505	525	701	474	711
chr17	81869553	81872885	MYC_peak_6603	0	.	1193	837	1304	1038	1041	1356	1219	1574
chr17	81890704	81892194	MYC_peak_6604	0	.	226	154	300	359	219	335	250	360
chr17	81911055	81911476	MYC_peak_6605	0	.	55	34	23	45	42	58	27	69
chr17	81919201	81919556	MYC_peak_6606	0	.	23	32	26	39	14	32	33	38
chr17	81921252	81921484	MYC_peak_6607	0	.	7	8	19	16	19	33	16	23
chr17	81923632	81924381	MYC_peak_6608	0	.	63	70	159	108	73	127	99	146
chr17	81924625	81925120	MYC_peak_6609	0	.	17	9	34	45	47	53	39	50
chr17	81926440	81928895	MYC_peak_6610	0	.	303	163	344	280	274	262	285	435
chr17	81936712	81938068	MYC_peak_6611	0	.	227	137	329	301	268	356	239	381
chr17	81959579	81959690	MYC_peak_6612	0	.	7	4	7	6	3	6	9	6
chr17	81966725	81968372	MYC_peak_6613	0	.	226	178	353	290	286	335	263	428
chr17	81976629	81978189	MYC_peak_6614	0	.	419	324	525	530	500	486	486	696
chr17	82021398	82023914	MYC_peak_6615	0	.	248	178	337	364	358	415	332	491
chr17	82030605	82031324	MYC_peak_6616	0	.	93	91	123	153	126	166	110	195
chr17	82032088	82032371	MYC_peak_6617	0	.	17	27	43	34	27	14	20	44
chr17	82037152	82037780	MYC_peak_6618	0	.	144	102	201	137	148	159	185	214
chr17	82051940	82052249	MYC_peak_6619	0	.	25	12	39	22	24	26	27	39
chr17	82065195	82066086	MYC_peak_6620	0	.	76	83	124	96	127	136	80	166
chr17	82096661	82100451	MYC_peak_6621	0	.	1152	749	1623	1284	1403	1755	1240	1853
chr17	82105939	82106852	MYC_peak_6622	0	.	136	128	133	131	192	189	126	236
chr17	82193369	82194106	MYC_peak_6623	0	.	76	50	104	73	69	78	73	109
chr17	82205698	82205738	MYC_peak_6624	0	.	0	0	3	0	1	2	1	1
chr17	82212417	82213749	MYC_peak_6625	0	.	122	84	166	202	200	216	163	204
chr17	82214902	82215491	MYC_peak_6626	0	.	47	37	45	44	67	102	33	79
chr17	82215917	82217252	MYC_peak_6627	0	.	126	145	229	170	194	238	161	197
chr17	82217578	82218139	MYC_peak_6628	0	.	37	34	71	87	62	83	59	90
chr17	82228143	82228970	MYC_peak_6629	0	.	81	66	88	90	60	124	78	98
chr17	82229175	82229408	MYC_peak_6630	0	.	17	3	23	15	12	22	19	16
chr17	82229547	82231618	MYC_peak_6631	0	.	240	207	516	316	338	502	345	390
chr17	82272833	82273993	MYC_peak_6632	0	.	205	136	218	199	198	267	196	268
chr17	82287917	82288587	MYC_peak_6633	0	.	103	75	131	115	134	128	112	193
chr17	82292347	82292975	MYC_peak_6634	0	.	78	44	110	89	81	98	86	104
chr17	82297557	82298220	MYC_peak_6635	0	.	62	53	80	65	102	106	80	117
chr17	82358814	82359201	MYC_peak_6636	0	.	28	31	32	39	46	65	49	71
chr17	82388962	82389270	MYC_peak_6637	0	.	21	26	31	38	22	46	49	44
chr17	82400600	82401063	MYC_peak_6638	0	.	43	20	30	44	31	81	34	54
chr17	82417912	82418955	MYC_peak_6639	0	.	127	79	185	132	135	189	109	220
chr17	82449408	82450960	MYC_peak_6640	0	.	219	147	249	219	142	276	249	265
chr17	82457761	82459180	MYC_peak_6641	0	.	242	202	317	275	279	412	280	419
chr17	82496920	82497991	MYC_peak_6642	0	.	171	165	279	182	225	209	225	289
chr17	82518752	82519788	MYC_peak_6643	0	.	340	322	511	275	411	422	335	502
